policy,network,seed,window_start,n_steps,rmse_mean,loss_mean,missed_violation_pct,false_alarm_pct,avg_aoi,max_aoi,choice_fairness,packet_success_pct,runtime_us_mean,final_dual_f,final_dual_s,mean_pbad,final_q_s,final_q_e,mean_q_f
oracle,severe_burst,2031,12096,2015,0.8149635302216964,0.05183260959470637,0.49627791563275436,0.7775020678246485,10.836062861869314,145.0,0.6534962283607763,74.59057071960298,75.08315974525834,1.2,0.10160000000000041,0.24043266758146734,1.5319999999999994,9.263083333333514,229.11111111110895
b2croi_edge_metadata,severe_burst,2031,12096,2015,0.8113737360487314,0.05504290736145575,0.5459057071960298,0.7940446650124069,2.544251447477254,24.0,0.9999980296697258,74.59057071960298,399.25584169847093,0.05,0.10160000000000041,0.24043266758146734,1.5319999999999994,9.231833333333505,6.777777777777867
cvoi_sf,severe_burst,2031,12096,2015,0.8201322167033652,0.08846929280397023,1.0090984284532674,1.1579818031430935,2.2742762613730356,21.0,0.9984576405687745,74.59057071960298,24.6067120306247,0.05,0.45049999999998197,0.24043266758146734,8.923999999999817,9.59120833333353,19.88888888888887
error_trigger,severe_burst,2031,12096,2015,0.8060993059269248,0.07795698924731183,0.8602150537634409,1.0752688172043012,10.827626137303557,145.0,0.6419657927087162,74.59057071960298,4.190143365898255,1.2,0.27050000000000485,0.24043266758146734,7.257333333333222,8.903708333333427,234.44444444444275
b2croi_gateway_forecast,severe_burst,2031,12096,2015,3.70937038367218,1.8334082919768404,26.69975186104218,0.5624483043837882,23.085194375516956,160.0,0.9936707172412139,74.59057071960298,494.57624277678286,1.1896307312439627,1.0,0.24043266758146734,526.006000000031,437.3185000000148,77.55555555555446
oracle,severe_burst,2032,14112,2015,1.0365759868497524,0.10885287427626138,1.108354011579818,1.7038875103391231,13.744747725392887,148.0,0.6498993912252757,67.99007444168734,77.04048879414556,1.2,0.31549999999999506,0.3124141576389823,11.583333333333252,22.353291666666287,230.44444444444244
b2croi_edge_metadata,severe_burst,2032,14112,2015,1.0395705001893942,0.11102409015715467,1.108354011579818,1.836228287841191,3.07808105872622,30.0,0.9999995074167035,67.99007444168734,1142.965558861878,0.05,0.31549999999999506,0.3124141576389823,11.583333333333252,22.762458333332955,7.000000000000049
cvoi_sf,severe_burst,2032,14112,2015,1.0350843905523384,0.14209315550041357,1.5384615384615385,2.2001654259718775,2.8481389578163774,23.0,0.9967384401318666,67.99007444168734,37.35846548806876,0.20770318903967552,0.5854999999999931,0.3124141576389823,19.61199999999976,22.332458333332944,25.33333333333378
error_trigger,severe_burst,2032,14112,2015,1.0259362081608503,0.15966708023159637,1.902398676592225,1.935483870967742,13.635401157981804,148.0,0.6452701537612636,67.99007444168734,4.69697122337879,1.2,0.9223000000000136,0.3124141576389823,26.94533333333303,21.74391666666629,233.44444444444306
b2croi_gateway_forecast,severe_burst,2032,14112,2015,4.287120724097491,1.8869442721257237,26.286186931348222,1.2241521918941274,23.44731182795699,220.0,0.9819937479971219,67.99007444168734,529.0524029554557,1.0974840895124147,1.0,0.3124141576389823,518.0926666666838,575.5764583333633,55.55555555555508
oracle,severe_burst,2033,16128,2015,0.9255146659166654,0.0661729735318445,0.727874276261373,0.5789909015715468,18.64979321753515,205.0,0.6228899047875027,69.42928039702232,82.12013091261107,1.2,0.0644000000000068,0.29529990831845243,5.921333333333015,16.326749999999684,244.7777777777757
b2croi_edge_metadata,severe_burst,2033,16128,2015,0.9132728651954377,0.06576974772539289,0.727874276261373,0.5789909015715468,3.1062034739454094,46.0,0.9999980296697258,69.42928039702232,330.6836054617627,0.05,0.0644000000000068,0.29529990831845243,5.921333333333015,15.717374999999677,14.888888888888594
cvoi_sf,severe_burst,2033,16128,2015,0.9477110099058015,0.09049317617866005,1.0752688172043012,0.7775020678246485,2.798842018196857,32.0,0.9999522216795853,69.42928039702232,23.148389040346885,0.05,0.315499999999974,0.29529990831845243,11.25466666666636,17.274666666666356,13.88888888888898
error_trigger,severe_burst,2033,16128,2015,0.9183546348623465,0.08467224979321754,1.0256410256410255,0.6286186931348222,18.80132340777502,205.0,0.6136628852920564,69.42928039702232,4.387548964334277,1.2,0.2854999999999721,0.29529990831845243,8.921333333333024,16.160083333333013,249.77777777777496
b2croi_gateway_forecast,severe_burst,2033,16128,2015,4.043655665659766,1.6478003515301902,22.994210090984286,0.34739454094292804,29.496939619520266,263.0,0.9921613819895545,69.42928039702232,670.2188297265,1.0934506898512208,0.9883000000000013,0.29529990831845243,451.56133333336254,517.8132916667112,68.44444444444208
oracle,severe_burst,2034,18144,2015,1.0925749416202162,0.07155448717948718,0.727874276261373,0.6120760959470637,17.797684036393715,178.0,0.6450198253173409,71.21588089330024,63.943737963556536,1.2,0.09170000000000261,0.2826051134775163,3.600666666666599,25.605874999999493,233.6666666666638
b2croi_edge_metadata,severe_burst,2034,18144,2015,1.0651025628553155,0.07409532671629446,0.7444168734491315,0.7775020678246485,3.1607940446650122,39.0,0.9999758639891457,71.21588089330024,424.5020639491915,0.05,0.10550000000000503,0.2826051134775163,3.600666666666599,23.725666666666193,11.444444444444107
cvoi_sf,severe_burst,2034,18144,2015,1.069873100264216,0.09803556658395368,1.108354011579818,0.9098428453267163,2.8372208436724566,34.0,0.9941962723623611,71.21588089330024,57.82623725472985,0.19246831517929797,0.3754999999999655,0.2826051134775163,10.54333333333321,23.96524999999952,26.88888888888943
error_trigger,severe_burst,2034,18144,2015,1.0517450212877446,0.11484698097601323,1.240694789081886,1.5384615384615385,17.76906534325889,182.0,0.6486870486902121,71.21588089330024,4.583599483368978,1.2,0.5254999999999695,0.2826051134775163,13.209999999999711,22.84024999999955,229.99999999999667
